id;nazwa_wojewodztwa;kod_rynku;kod_branzy;liczba_pracownikow;zrodlo_rejestr;data_rejestracji;data_ostatnie_zamowienie;obecnosc_w_internecie;target_wartosc_sprzedazy
69183;wielkopolskie;POW;411;;CEIDG;01.03.2018;05.10.2018;nie ma strony www;1400
69191;podkarpackie;RZW;526;;CEIDG;15.03.2018;26.09.2019;ma stronê www;3050
69197;³ódzkie;LDW;1386;;CEIDG;23.03.2018;04.09.2019;ma stronê www;2950
69206;kujawsko-pomorskie;TOW;1402;;CEIDG;26.03.2018;27.03.2018;nie ma strony www;1300
69209;kujawsko-pomorskie;TOW;1402;;CEIDG;20.03.2018;04.04.2018;ma stronê www;2150
69210;kujawsko-pomorskie;TOW;526;;CEIDG;27.03.2018;03.07.2018;nie ma strony www;3691
69213;dolnoœl¹skie;WRW;1433;;CEIDG;21.06.2017;12.04.2018;ma stronê www;1127
69214;dolnoœl¹skie;WBW;10001;;CEIDG;13.03.2018;26.02.2020;ma stronê www;4239
69215;dolnoœl¹skie;WRW;526;;CEIDG;05.03.2018;14.10.2020;ma stronê www;1100
69217;kujawsko-pomorskie;TOW;1402;;CEIDG;12.03.2018;06.03.2018;ma stronê www;1350
69222;lubelskie;LBW;1433;;CEIDG;07.03.2018;10.09.2018;nie ma strony www;1116
69226;kujawsko-pomorskie;TOW;1387;;CEIDG;23.03.2018;10.05.2018;nie ma strony www;850
69230;œl¹skie;KTW;526;;CEIDG;02.03.2018;09.10.2018;nie ma strony www;1500
69232;wielkopolskie;KLW;526;;CEIDG;01.03.2018;16.04.2018;nie ma strony www;1545
69239;dolnoœl¹skie;JGW;1402;;CEIDG;23.03.2018;26.03.2018;nie ma strony www;1300
69248;dolnoœl¹skie;WRW;1386;;CEIDG;26.03.2018;25.06.2018;nie ma strony www;2200
69252;zachodniopomorskie;SZW;1402;1 osoba;CEIDG;02.03.2018;07.01.2020;nie ma strony www;1490
69257;ma³opolskie;NSW;848;;CEIDG;06.03.2018;11.04.2019;ma stronê www;1450
69258;mazowieckie;RDW;848;;CEIDG;23.03.2018;28.09.2020;ma stronê www;1050
69262;dolnoœl¹skie;JGW;1386;;CEIDG;12.03.2018;14.03.2018;nie ma strony www;1050
69272;wielkopolskie;POW;1402;;CEIDG;08.03.2018;09.10.2018;nie ma strony www;1450
69273;³ódzkie;LDW;526;;CEIDG;23.03.2018;30.08.2018;nie ma strony www;1000
69274;wielkopolskie;POW;968;;CEIDG;07.03.2018;08.03.2018;nie ma strony www;900
69275;pomorskie;SLW;411;;CEIDG;06.03.2018;14.06.2018;nie ma strony www;860
69276;pomorskie;GDW;411;;CEIDG;09.03.2018;05.07.2018;nie ma strony www;2490
69280;podkarpackie;RZW;522;;CEIDG;02.03.2018;23.08.2018;nie ma strony www;4800
69282;kujawsko-pomorskie;TOW;1574;1 osoba;CEIDG;17.04.2018;13.04.2018;nie ma strony www;790
69288;wielkopolskie;POW;1387;;CEIDG;01.12.2015;03.04.2018;ma stronê www;1300
74705;mazowieckie;WAW;411;;CEIDG;03.04.2018;20.06.2018;nie ma strony www;990
74707;ma³opolskie;KRW;1433;;CEIDG;06.11.2017;26.11.2018;ma stronê www;1500
74713;mazowieckie;WAW;522;;CEIDG;04.05.2018;08.11.2018;nie ma strony www;1951
74715;ma³opolskie;NSW;526;;CEIDG;19.12.2018;05.10.2019;e-commerce;2960
74721;mazowieckie;RDW;1574;;CEIDG;09.05.2018;13.09.2019;ma stronê www;1950
74724;podkarpackie;KOW;1574;;CEIDG;01.10.2018;09.10.2018;nie ma strony www;1260
74731;lubuskie;ZGW;1386;;CEIDG;15.10.2014;06.06.2018;nie ma strony www;1200
74732;wielkopolskie;POW;848;;CEIDG;01.02.2016;08.05.2018;ma stronê www;1100
74745;mazowieckie;LNW;437;1 osoba;CEIDG;23.01.1991;21.12.2018;e-commerce;3363
74752;œl¹skie;GLW;907;;CEIDG;01.06.2014;31.08.2020;ma stronê www;7468
74762;wielkopolskie;POW;1433;11-20 osób;CEIDG;01.01.1909;05.06.2020;ma stronê www;1920
74768;dolnoœl¹skie;WRW;526;;CEIDG;02.12.2010;04.06.2018;nie ma strony www;1300
74773;œl¹skie;DGW;907;;CEIDG;04.08.2009;17.03.2020;ma stronê www;1500
74789;mazowieckie;RDW;522;;CEIDG;01.01.1970;12.03.2019;nie ma strony www;975
74792;dolnoœl¹skie;WRW;411;;CEIDG;19.12.2018;03.04.2018;nie ma strony www;975
74797;dolnoœl¹skie;JGW;522;;CEIDG;17.04.2018;20.03.2019;nie ma strony www;960
74798;mazowieckie;PAW;1386;;CEIDG;22.10.2018;04.12.2018;nie ma strony www;1200
74803;opolskie;OPW;437;;CEIDG;22.02.2010;27.01.2020;nie ma strony www;1300
74805;œl¹skie;CZW;522;;CEIDG;19.12.2018;21.05.2018;nie ma strony www;1200
74807;ma³opolskie;KRW;1402;;CEIDG;22.02.2018;17.09.2018;e-commerce;1300
74823;wielkopolskie;POW;968;;CEIDG;01.03.2018;17.04.2018;ma stronê www;1900
74827;opolskie;OPW;411;;CEIDG;19.12.2018;21.05.2018;nie ma strony www;1300
74831;opolskie;OPW;652;;CEIDG;03.04.2018;27.07.2018;nie ma strony www;1200
74835;podkarpackie;RZW;1171;;CEIDG;19.12.2018;25.10.2019;ma stronê www;1100
74837;œl¹skie;BBW;1574;;CEIDG;01.10.2018;16.10.2018;ma stronê www;950
74846;œwiêtokrzyskie;TBW;411;;CEIDG;01.06.2018;16.10.2020;nie ma strony www;1200
74852;kujawsko-pomorskie;WLW;652;;CEIDG;01.06.2018;21.09.2018;nie ma strony www;1200
74856;wielkopolskie;POW;522;1 osoba;KRS;15.06.2012;30.03.2018;e-commerce;930
74858;mazowieckie;WAW;1433;;CEIDG;07.10.2015;07.02.2020;ma stronê www;1890
74862;mazowieckie;SDW;1386;;CEIDG;18.05.2018;28.09.2018;nie ma strony www;1080
74871;kujawsko-pomorskie;TOW;98;;CEIDG;24.07.1992;08.10.2018;ma stronê www;1500
74874;³ódzkie;LDW;5;;CEIDG;17.11.2014;08.02.2018;ma stronê www;1500
74881;podkarpackie;RZW;1574;;CEIDG;28.08.2012;10.10.2019;ma stronê www;3336
74885;³ódzkie;LDW;411;;CEIDG;04.06.2018;13.07.2018;nie ma strony www;1200
74886;mazowieckie;WAW;652;11-20 osób;CEIDG;28.12.2005;12.05.2020;ma stronê www;1850
74894;mazowieckie;PAW;652;;CEIDG;06.05.2018;02.09.2020;ma stronê www;1850
74896;œl¹skie;BBW;98;1 osoba;CEIDG;04.06.2018;15.06.2018;ma stronê www;900
74897;warmiñsko-mazurskie;ELW;526;;CEIDG;02.05.2018;24.08.2020;ma stronê www;1840
74905;œl¹skie;BBW;526;1 osoba;CEIDG;02.05.2018;27.07.2018;nie ma strony www;1200
74907;kujawsko-pomorskie;BDW;1574;;CEIDG;19.06.2018;22.11.2019;ma stronê www;3530
74908;ma³opolskie;KRW;522;;CEIDG;02.05.2018;07.06.2018;nie ma strony www;900
74909;zachodniopomorskie;SZW;1386;;CEIDG;03.09.2018;17.10.2018;nie ma strony www;1300
74915;mazowieckie;OSW;652;;CEIDG;17.08.2018;30.11.2019;nie ma strony www;1300
74918;dolnoœl¹skie;WRW;526;1 osoba;CEIDG;18.06.2018;19.09.2018;nie ma strony www;1500
74926;³ódzkie;PTW;526;;CEIDG;27.05.2009;27.10.2020;nie ma strony www;1800
74933;œl¹skie;KTW;526;;CEIDG;12.07.2018;30.11.2018;nie ma strony www;1499
74935;mazowieckie;GRW;411;;CEIDG;02.07.2018;15.09.2020;nie ma strony www;900
74938;lubelskie;LBW;5;;CEIDG;06.07.2018;23.10.2020;nie ma strony www;2060
74939;ma³opolskie;TRW;526;;CEIDG;23.05.2018;01.08.2019;nie ma strony www;1620
74940;kujawsko-pomorskie;BDW;1387;1 osoba;CEIDG;09.07.2018;17.09.2018;nie ma strony www;1300
74942;mazowieckie;GAW;1386;;CEIDG;17.05.2018;19.07.2018;ma stronê www;1200
74943;podlaskie;BIW;1574;1 osoba;CEIDG;01.07.2018;17.09.2019;nie ma strony www;2400
74948;podlaskie;BIW;411;;CEIDG;18.12.2018;28.01.2019;nie ma strony www;651
74967;warmiñsko-mazurskie;MZW;1574;;CEIDG;01.11.2018;21.11.2018;nie ma strony www;1290
74970;zachodniopomorskie;SZW;1386;2-5 osób;CEIDG;01.05.2018;20.01.2020;ma stronê www;7656
74974;lubuskie;ZGW;5;;CEIDG;20.12.2018;30.05.2018;nie ma strony www;1200
74977;wielkopolskie;KLW;98;;CEIDG;20.12.2018;08.02.2019;nie ma strony www;900
74981;ma³opolskie;NSW;411;;CEIDG;02.12.2017;28.03.2018;ma stronê www;900
74984;mazowieckie;PLW;652;;CEIDG;20.12.2018;07.08.2018;nie ma strony www;1200
74990;dolnoœl¹skie;WRW;968;;CEIDG;20.12.2018;03.07.2018;nie ma strony www;1200
74991;œl¹skie;TYW;10001;;CEIDG;07.06.2018;04.01.2020;ma stronê www;1800
74992;dolnoœl¹skie;WBW;526;;CEIDG;20.12.2018;21.12.2019;e-commerce;1200
74993;wielkopolskie;LSW;848;;CEIDG;02.07.2018;09.07.2018;ma stronê www;1800
75002;podkarpackie;TBW;98;;CEIDG;20.12.2018;21.03.2018;e-commerce;1050
75004;pomorskie;GDW;1387;;CEIDG;11.05.2009;27.08.2018;nie ma strony www;1200
75009;mazowieckie;LNW;522;;CEIDG;01.06.2017;05.03.2018;nie ma strony www;1290
75019;lubelskie;LBW;526;;CEIDG;06.09.2018;07.02.2020;e-commerce;1490
75020;œl¹skie;KTW;907;;CEIDG;20.12.2018;04.03.2020;e-commerce;1000
75022;œl¹skie;KTW;1402;;CEIDG;23.06.2017;24.05.2018;ma stronê www;1200
75024;podkarpackie;RZW;1386;;CEIDG;01.04.2018;21.06.2018;ma stronê www;900
75026;kujawsko-pomorskie;TOW;968;;CEIDG;20.12.2018;08.03.2018;ma stronê www;900
75034;mazowieckie;PLW;522;;CEIDG;03.09.2018;17.10.2018;nie ma strony www;1800
75037;dolnoœl¹skie;WRW;1386;;CEIDG;01.03.2018;10.07.2018;nie ma strony www;1050
75044;lubuskie;GWW;526;;CEIDG;20.12.2018;06.08.2018;nie ma strony www;1050
75051;lubelskie;CHW;907;;CEIDG;05.03.2015;02.04.2019;ma stronê www;1755
75054;pomorskie;GDW;1171;;CEIDG;03.09.2018;07.08.2020;nie ma strony www;1290
75060;kujawsko-pomorskie;WLW;1574;;CEIDG;03.07.2018;14.09.2018;nie ma strony www;1050
75069;œl¹skie;KTW;1387;;CEIDG;05.04.2017;01.10.2018;ma stronê www;1450
75077;mazowieckie;SDW;522;;CEIDG;02.04.2018;17.05.2018;ma stronê www;1200
75082;lubelskie;LBW;98;;CEIDG;01.08.2018;04.05.2020;ma stronê www;1450
75084;ma³opolskie;KRW;526;;CEIDG;02.01.2018;21.05.2018;ma stronê www;1020
75088;warmiñsko-mazurskie;MZW;652;;CEIDG;02.07.2018;30.11.2018;nie ma strony www;1450
75091;zachodniopomorskie;KSW;652;;CEIDG;07.05.2018;22.06.2018;nie ma strony www;1450
75094;ma³opolskie;TRW;1574;;CEIDG;04.06.2018;07.06.2018;ma stronê www;1450
75095;lubuskie;ZGW;526;;CEIDG;01.01.1970;07.11.2018;nie ma strony www;900
75101;œwiêtokrzyskie;KIW;652;;CEIDG;20.12.2018;12.03.2018;nie ma strony www;1200
75105;œl¹skie;CZW;1433;;CEIDG;01.01.1970;15.11.2018;nie ma strony www;900
75106;dolnoœl¹skie;LGW;968;;CEIDG;02.10.2018;16.11.2018;nie ma strony www;1450
75109;œl¹skie;GLW;1387;;CEIDG;01.01.2015;11.10.2018;nie ma strony www;900
75113;œl¹skie;BBW;526;;CEIDG;14.05.2018;26.10.2018;nie ma strony www;1010
75120;lubuskie;ZGW;848;;CEIDG;17.04.2013;23.09.2020;nie ma strony www;900
75122;ma³opolskie;KRW;437;;CEIDG;04.04.2018;24.02.2020;ma stronê www;1295
75127;³ódzkie;LDW;1386;;CEIDG;20.12.2018;24.06.2019;ma stronê www;2503
75128;ma³opolskie;KRW;98;;CEIDG;01.06.2018;20.10.2020;ma stronê www;2344
75133;³ódzkie;LDW;522;;CEIDG;20.12.2018;22.05.2018;nie ma strony www;1200
75136;pomorskie;GDW;907;;CEIDG;04.04.2016;16.09.2019;e-commerce;3456
75139;mazowieckie;WAW;1386;;CEIDG;11.01.2018;28.06.2018;ma stronê www;1200
75140;mazowieckie;RDW;1386;;CEIDG;07.06.2018;12.09.2018;nie ma strony www;1000
75147;zachodniopomorskie;SZW;98;;CEIDG;01.07.2018;24.09.2018;ma stronê www;1000
75152;warmiñsko-mazurskie;OLW;526;;CEIDG;04.04.2018;05.04.2018;nie ma strony www;690
75167;wielkopolskie;POW;1574;;CEIDG;02.07.2018;03.07.2018;nie ma strony www;690
75169;mazowieckie;LNW;1386;;CEIDG;01.10.2018;02.10.2018;ma stronê www;1000
75172;warmiñsko-mazurskie;OLW;522;;CEIDG;12.10.2010;14.08.2018;ma stronê www;690
75183;mazowieckie;GAW;522;;CEIDG;16.05.2018;19.10.2020;nie ma strony www;690
75185;lubuskie;ZGW;968;;CEIDG;10.05.2018;23.11.2018;nie ma strony www;690
75186;ma³opolskie;NSW;10001;2-5 osób;CEIDG;01.09.1989;08.05.2020;ma stronê www;1700
75187;ma³opolskie;KRW;437;;CEIDG;10.03.2016;08.04.2019;ma stronê www;1100
75188;wielkopolskie;LSW;1574;1 osoba;CEIDG;03.09.2018;17.09.2018;nie ma strony www;1200
75198;pomorskie;GDW;1386;;CEIDG;09.08.2018;19.09.2018;ma stronê www;1200
75208;mazowieckie;WAW;526;;CEIDG;16.07.2018;11.12.2018;nie ma strony www;2100
75214;ma³opolskie;NSW;522;;CEIDG;18.06.2018;13.09.2018;nie ma strony www;1200
75217;zachodniopomorskie;SZW;1433;;CEIDG;01.06.2018;26.09.2018;ma stronê www;1200
75222;opolskie;OPW;526;;CEIDG;08.06.2018;11.09.2018;ma stronê www;1200
75225;warmiñsko-mazurskie;OLW;968;;CEIDG;09.07.2018;30.09.2019;ma stronê www;1690
75238;³ódzkie;SKW;526;;CEIDG;24.08.2018;13.08.2020;ma stronê www;8520
75239;zachodniopomorskie;SZW;411;;CEIDG;16.04.2018;15.05.2018;nie ma strony www;690
75240;³ódzkie;LDW;1574;1 osoba;CEIDG;03.07.2018;23.10.2018;nie ma strony www;507
75241;³ódzkie;LDW;1574;1 osoba;CEIDG;03.04.2018;18.10.2018;nie ma strony www;1680
75242;pomorskie;SLW;98;;CEIDG;27.10.2010;08.05.2019;ma stronê www;700
75263;ma³opolskie;KRW;526;;CEIDG;02.06.2018;05.10.2018;nie ma strony www;1650
75273;kujawsko-pomorskie;TOW;652;;CEIDG;01.03.2018;19.12.2019;nie ma strony www;840
75281;kujawsko-pomorskie;TOW;652;;CEIDG;04.06.2018;25.06.2018;nie ma strony www;850
75283;dolnoœl¹skie;JGW;1386;;CEIDG;01.08.2018;03.10.2018;nie ma strony www;1625
75287;mazowieckie;WAW;652;;CEIDG;21.12.2018;09.02.2018;ma stronê www;1620
75292;mazowieckie;RDW;526;;CEIDG;17.05.2018;20.11.2018;nie ma strony www;1400
75296;warmiñsko-mazurskie;OLW;1386;;CEIDG;26.06.2018;09.10.2018;nie ma strony www;1608
75300;dolnoœl¹skie;WRW;907;;CEIDG;01.09.2015;09.09.2020;ma stronê www;3456
75305;œl¹skie;TYW;848;;CEIDG;15.10.2003;29.10.2019;e-commerce;1000
75311;wielkopolskie;POW;411;;CEIDG;09.06.2018;19.10.2018;nie ma strony www;1400
75320;wielkopolskie;KNW;411;;CEIDG;01.01.1970;24.10.2018;nie ma strony www;600
75323;lubelskie;LBW;98;;CEIDG;04.06.2018;18.09.2019;ma stronê www;3150
75334;mazowieckie;WAW;652;1 osoba;CEIDG;21.12.2018;11.07.2018;nie ma strony www;1600
75344;dolnoœl¹skie;WRW;522;;CEIDG;08.06.2015;05.03.2019;ma stronê www;660
75350;wielkopolskie;KLW;522;;CEIDG;18.09.2018;08.10.2018;nie ma strony www;850
75352;mazowieckie;LNW;411;1 osoba;CEIDG;02.01.2013;16.06.2020;nie ma strony www;798
75353;warmiñsko-mazurskie;OLW;526;;CEIDG;16.02.1998;03.06.2020;ma stronê www;700
75360;pomorskie;GDW;522;;CEIDG;26.07.2018;26.11.2018;nie ma strony www;850
75368;œl¹skie;CZW;848;;CEIDG;01.01.1970;05.11.2018;ma stronê www;660
75372;podkarpackie;RZW;526;;CEIDG;01.04.2015;26.03.2018;nie ma strony www;600
75394;lubelskie;ZMW;1386;;CEIDG;02.07.2018;17.09.2018;nie ma strony www;1600
75395;³ódzkie;PTW;848;;CEIDG;01.10.1998;11.09.2020;ma stronê www;1550
75397;pomorskie;GDW;1386;;CEIDG;20.07.2018;09.11.2018;ma stronê www;1600
75402;lubuskie;ZGW;526;;CEIDG;07.09.2009;26.04.2019;nie ma strony www;850
75413;pomorskie;SLW;98;;CEIDG;21.12.2018;12.07.2018;nie ma strony www;660
75424;ma³opolskie;KRW;1386;;CEIDG;16.03.2018;11.10.2018;ma stronê www;660
75437;podkarpackie;KOW;411;;CEIDG;01.05.2018;16.10.2018;nie ma strony www;660
75444;œwiêtokrzyskie;KIW;98;;CEIDG;10.07.2015;11.09.2018;ma stronê www;1400
75446;³ódzkie;LDW;98;1 osoba;CEIDG;17.07.1990;12.02.2020;ma stronê www;1550
75449;œl¹skie;BBW;10001;;CEIDG;07.09.2015;30.09.2019;ma stronê www;1400
75458;œl¹skie;BBW;968;;CEIDG;21.12.2018;13.08.2018;nie ma strony www;660
75464;œl¹skie;KTW;1574;;CEIDG;01.05.2018;19.09.2018;ma stronê www;650
75470;œl¹skie;TYW;1433;2-5 osób;CEIDG;02.05.2018;28.09.2018;ma stronê www;660
75475;lubelskie;CHW;437;;CEIDG;22.12.2014;10.09.2019;nie ma strony www;580
75476;dolnoœl¹skie;WRW;907;1 osoba;CEIDG;01.12.1992;06.06.2018;ma stronê www;1400
75478;lubuskie;GWW;526;;CEIDG;29.01.2015;04.09.2020;ma stronê www;580
75483;wielkopolskie;KLW;1574;;CEIDG;02.10.2018;23.11.2019;ma stronê www;2150
75486;mazowieckie;WAW;1171;;CEIDG;12.09.2018;17.10.2018;ma stronê www;1400
75492;³ódzkie;LDW;5;;CEIDG;10.07.2018;13.07.2018;nie ma strony www;660
75493;œl¹skie;CZW;755;6-10 osób;CEIDG;01.01.2016;03.07.2019;ma stronê www;510
75510;lubuskie;GWW;907;;CEIDG;02.05.2018;06.04.2020;e-commerce;750
75512;ma³opolskie;NSW;1402;2-5 osób;CEIDG;17.12.2018;21.01.2019;nie ma strony www;1200
75517;pomorskie;GDW;1386;;KRS;13.12.2018;08.04.2019;ma stronê www;2880
75528;lubuskie;ZGW;10001;;CEIDG;14.12.2018;07.08.2020;ma stronê www;1500
75529;lubuskie;ZGW;652;;CEIDG;07.12.2018;25.02.2019;nie ma strony www;2040
75535;³ódzkie;SKW;1386;;CEIDG;20.12.2018;08.02.2019;nie ma strony www;2000
75536;mazowieckie;GRW;652;;CEIDG;19.12.2018;18.03.2020;nie ma strony www;1224
75541;lubuskie;ZGW;1387;;CEIDG;14.12.2018;02.01.2019;e-commerce;1800
75545;podkarpackie;RZW;848;;CEIDG;28.12.2018;23.07.2020;ma stronê www;3934
75546;ma³opolskie;NSW;98;2-5 osób;CEIDG;20.12.2018;22.03.2019;ma stronê www;8360
75550;œl¹skie;DGW;526;;CEIDG;17.12.2018;04.12.2019;nie ma strony www;1560
75562;dolnoœl¹skie;WRW;1386;2-5 osób;CEIDG;21.11.2018;17.07.2020;ma stronê www;1860
75563;mazowieckie;PAW;968;;CEIDG;01.08.2018;13.09.2018;nie ma strony www;750
75564;œl¹skie;BBW;1433;;CEIDG;02.01.2019;18.07.2018;ma stronê www;660
75592;ma³opolskie;KRW;1433;;CEIDG;27.11.2017;23.02.2018;nie ma strony www;650
80103;mazowieckie;GRW;1387;2-5 osób;CEIDG;12.08.2019;20.08.2019;ma stronê www;4000
80107;kujawsko-pomorskie;TOW;1387;;CEIDG;12.08.2019;14.11.2019;ma stronê www;672
80109;œl¹skie;CZW;411;;CEIDG;10.08.2019;05.11.2019;ma stronê www;2775
80116;³ódzkie;LDW;526;;CEIDG;14.08.2019;20.08.2019;nie ma strony www;1740
80123;dolnoœl¹skie;WRW;526;;KRS;06.08.2019;25.05.2020;ma stronê www;1692
80124;wielkopolskie;KNW;1574;;CEIDG;25.06.2001;21.09.2020;nie ma strony www;7210
80132;wielkopolskie;POW;1387;;CEIDG;15.08.2019;04.10.2019;ma stronê www;4000
80136;dolnoœl¹skie;WRW;5;;CEIDG;12.08.2019;03.04.2020;ma stronê www;4008
80137;dolnoœl¹skie;JGW;526;;CEIDG;13.08.2019;07.11.2019;nie ma strony www;840
80148;lubuskie;GWW;652;;CEIDG;19.08.2019;23.09.2019;nie ma strony www;2808
80159;mazowieckie;WAW;1386;;CEIDG;12.03.2019;21.08.2019;ma stronê www;840
80163;mazowieckie;SDW;848;6-10 osób;CEIDG;20.05.1993;18.05.2018;nie ma strony www;1250
80164;œl¹skie;CZW;1433;;CEIDG;15.07.2012;21.08.2019;ma stronê www;3456
80170;wielkopolskie;LSW;968;;CEIDG;21.08.2019;19.05.2020;nie ma strony www;1440
80176;wielkopolskie;LSW;968;;CEIDG;01.04.2019;23.08.2019;nie ma strony www;1560
80190;mazowieckie;PLW;1386;;CEIDG;20.08.2019;11.09.2019;ma stronê www;8820
80192;œl¹skie;GLW;848;;CEIDG;22.06.1984;16.10.2018;ma stronê www;851
80197;œl¹skie;KTW;652;;CEIDG;20.08.2019;05.06.2020;nie ma strony www;7776
80198;pomorskie;SLW;5;;CEIDG;19.08.2019;16.09.2020;ma stronê www;23868
80203;mazowieckie;LNW;907;;CEIDG;03.08.2017;11.09.2020;ma stronê www;651
80209;wielkopolskie;KNW;848;;CEIDG;26.08.2019;27.08.2019;ma stronê www;4827
80215;œl¹skie;BBW;437;6-10 osób;CEIDG;02.04.2004;25.08.2020;nie ma strony www;1600
80219;kujawsko-pomorskie;TOW;411;;CEIDG;27.08.2019;28.08.2019;nie ma strony www;2808
80227;dolnoœl¹skie;WRW;437;6-10 osób;CEIDG;01.12.1992;23.08.2019;nie ma strony www;1342,7
80228;warmiñsko-mazurskie;OLW;1433;;CEIDG;01.01.2011;02.08.2019;ma stronê www;7920
80233;warmiñsko-mazurskie;OLW;526;;KRS;03.06.2019;29.05.2020;ma stronê www;7164
80255;mazowieckie;PLW;526;;CEIDG;22.08.2019;12.09.2019;nie ma strony www;1932
80256;mazowieckie;LNW;522;;CEIDG;26.08.2019;30.09.2019;ma stronê www;10728
80261;dolnoœl¹skie;WBW;1574;1 osoba;CEIDG;02.09.2019;25.09.2019;nie ma strony www;1404
80263;podlaskie;BIW;10001;;CEIDG;01.09.2019;22.06.2020;nie ma strony www;1440
80269;œl¹skie;KTW;1574;;CEIDG;01.09.2019;15.10.2019;ma stronê www;1500
80271;podkarpackie;PRW;437;;CEIDG;01.09.2019;12.10.2020;ma stronê www;850
80279;podlaskie;SUW;1433;;CEIDG;01.03.2019;02.10.2019;ma stronê www;2976
80282;lubelskie;LBW;522;;CEIDG;03.06.2019;21.05.2020;nie ma strony www;1200
80283;pomorskie;SLW;437;;CEIDG;01.04.2019;13.07.2020;nie ma strony www;1200
80294;pomorskie;GDW;1387;;CEIDG;01.06.2019;20.02.2020;ma stronê www;540
80296;wielkopolskie;KLW;411;;CEIDG;01.01.1970;13.06.2019;nie ma strony www;2808
80298;zachodniopomorskie;SZW;1433;;CEIDG;09.03.2009;18.12.2019;ma stronê www;3480
80303;³ódzkie;SKW;652;;CEIDG;16.05.2016;05.08.2019;ma stronê www;1404
80306;podkarpackie;PRW;968;;CEIDG;02.09.2019;03.09.2019;nie ma strony www;2160
80327;mazowieckie;OSW;1433;;CEIDG;19.02.2013;23.08.2019;nie ma strony www;1200
80328;ma³opolskie;KRW;526;;CEIDG;14.12.2012;03.09.2019;nie ma strony www;1404
80330;opolskie;OPW;968;;CEIDG;02.09.2019;03.09.2019;nie ma strony www;3456
80334;wielkopolskie;LSW;1387;;CEIDG;31.07.2013;13.11.2019;ma stronê www;11952
80370;dolnoœl¹skie;JGW;437;;CEIDG;02.09.2019;31.03.2020;ma stronê www;1500
80385;wielkopolskie;PIW;652;;CEIDG;04.09.2019;26.11.2019;nie ma strony www;1728
80397;kujawsko-pomorskie;TOW;437;;CEIDG;09.09.2019;25.05.2020;nie ma strony www;9648
80399;dolnoœl¹skie;WRW;1386;;KRS;28.08.2019;10.06.2020;ma stronê www;17760
80401;opolskie;OPW;1402;;CEIDG;06.09.2019;03.06.2020;nie ma strony www;1800
80410;mazowieckie;WAW;522;;CEIDG;02.09.2019;24.10.2019;ma stronê www;2050
80417;œl¹skie;RBW;1386;;CEIDG;01.07.2019;23.09.2019;ma stronê www;996
80424;ma³opolskie;KRW;437;1 osoba;CEIDG;02.09.2019;21.11.2019;ma stronê www;1356
80429;œl¹skie;RBW;1433;;CEIDG;09.09.2019;08.10.2019;ma stronê www;3360
80444;kujawsko-pomorskie;TOW;437;1 osoba;CEIDG;01.10.2009;25.05.2020;ma stronê www;1000
80453;kujawsko-pomorskie;BDW;1386;;CEIDG;11.09.2019;18.09.2019;nie ma strony www;3360
80455;wielkopolskie;POW;1386;;CEIDG;05.09.2019;05.08.2020;ma stronê www;4416
80470;zachodniopomorskie;SZW;411;;CEIDG;02.09.2018;24.09.2019;ma stronê www;3150,6
80474;kujawsko-pomorskie;TOW;968;;CEIDG;12.09.2019;16.09.2019;nie ma strony www;1560
80489;ma³opolskie;KRW;652;2-5 osób;CEIDG;01.09.2019;02.09.2019;e-commerce;4800
80498;ma³opolskie;TRW;1402;;CEIDG;16.09.2019;17.09.2019;nie ma strony www;4200
80504;podlaskie;LMW;411;;CEIDG;16.09.2019;17.09.2019;nie ma strony www;1524
80506;mazowieckie;WAW;1574;;CEIDG;16.09.2019;20.09.2019;nie ma strony www;2808
80507;mazowieckie;PAW;652;;CEIDG;10.05.2011;24.09.2019;nie ma strony www;2808
80532;œl¹skie;TYW;526;;CEIDG;23.09.2019;20.09.2019;nie ma strony www;1980
80534;podkarpackie;RZW;1387;1 osoba;CEIDG;18.09.2019;09.06.2020;ma stronê www;3672
80537;œwiêtokrzyskie;KIW;1433;;CEIDG;15.11.2013;12.10.2020;ma stronê www;1500
80538;dolnoœl¹skie;WRW;1386;;CEIDG;05.02.2008;09.09.2019;ma stronê www;5532
80549;wielkopolskie;POW;98;;CEIDG;20.09.2019;20.05.2020;ma stronê www;3120
80554;ma³opolskie;NSW;10001;;CEIDG;16.09.2019;13.11.2019;ma stronê www;10220
80555;lubelskie;LBW;1387;;CEIDG;19.09.2019;08.10.2019;e-commerce;2880
80568;kujawsko-pomorskie;BDW;1386;;CEIDG;14.05.2014;12.09.2019;ma stronê www;5843
80580;mazowieckie;LNW;411;;CEIDG;03.01.2018;23.04.2018;nie ma strony www;600
80587;kujawsko-pomorskie;BDW;98;;CEIDG;02.05.2018;23.09.2020;e-commerce;10896
80602;ma³opolskie;TRW;10001;;CEIDG;26.09.2019;27.09.2019;nie ma strony www;1740
80605;pomorskie;GDW;1386;;CEIDG;27.09.2019;27.09.2019;nie ma strony www;3864
80613;dolnoœl¹skie;LGW;1386;;CEIDG;23.09.2019;19.06.2020;ma stronê www;1860
80624;dolnoœl¹skie;WBW;848;;CEIDG;30.09.2019;18.09.2020;ma stronê www;1932
80627;œl¹skie;GLW;526;;KRS;21.04.2017;29.11.2019;ma stronê www;46960
80630;ma³opolskie;NSW;526;2-5 osób;CEIDG;01.10.2019;17.10.2019;ma stronê www;4803
